salix-kde-artwork@13.37@noarch@1dj@/salix/kde@@3506 K@14024 K
perl-ui-dialog@1.08@i486@1fg@/salix/d@perl@111 K@444 K
gocr@0.49@i486@1dj@/salix/ap@netpbm@177 K@708 K
libreoffice-l10n-xh@3.3.2@i686@1gv@/salix/locale@@1450 K@5800 K
mozilla-firefox-l10n-sl@9.0.1@i486@1gv@/salix/locale@@117 K@468 K
libreoffice-l10n-is@3.3.2@i686@1gv@/salix/locale@@1447 K@5788 K
menu-cache@0.3.2@i486@1tm@/salix/lxde@glib2@56 K@224 K
avidemux@2.5.4@i486@1gv@/salix/xap@alsa-lib,atk,audiofile,cairo,cxxlibs|gcc-g++,esound,expat,faac,faad2,fontconfig,freetype,gcc,gdk-pixbuf2,glib2,gtk+2,lame,libX11,libXau,libXcomposite,libXcursor,libXdamage,libXdmcp,libXext,libXfixes,libXi,libXinerama,libXrandr,libXrender,libXv,libogg,libpng,libvorbis,libvpx,libxcb,libxml2,opencore-amr,pango,pixman,sdl,svgalib,x264,xvidcore,zlib@4107 K@16428 K
fpm2@0.79@i486@1lm@/salix/xap@atk,cairo,cxxlibs|gcc-g++,expat,fontconfig,freetype,gcc,gdk-pixbuf2,glib2,gtk+2,libX11,libXau,libXcomposite,libXcursor,libXdamage,libXdmcp,libXext,libXfixes,libXi,libXinerama,libXrandr,libXrender,libpng,libxcb,libxml2,pango,pixman,zlib@114 K@456 K
clementine@0.7.1@i486@2dj@/salix/xap@cxxlibs|gcc-g++,expat,fontconfig,freetype,gcc,gdk-pixbuf2,glew,glib2,gstreamer,libICE,libSM,libX11,libXau,libXdamage,libXdmcp,libXext,libXfixes,libXi,libXmu,libXrender,libXt,libXxf86vm,libdrm,libgpod,liblastfm,libmtp,libplist,libpng,libusb,libxcb,libxml2,mesa,qt,sqlite,taglib,util-linux,zlib@3326 K@13304 K
xfce4-screenshooter@1.7.9@i486@1gv@/salix/xfce@atk,cairo,expat,fontconfig,freetype,gcc,cxxlibs|gcc-g++,gdk-pixbuf2,glib2,gnutls,gtk+2,libICE,libSM,libX11,libXau,libXcomposite,libXcursor,libXdamage,libXdmcp,libXext,libXfixes,libXi,libXinerama,libXrandr,libXrender,libgcrypt,libgpg-error,libpng,libsoup,libxcb,libxml2,pango,pixman,startup-notification,util-linux,xcb-util,xfce,zlib@572 K@2288 K
thunar-media-tags-plugin@0.1.2@i486@1gv@/salix/xfce@atk,cairo,dbus,dbus-glib,expat,fontconfig,freetype,gamin,gcc,cxxlibs|gcc-g++,gdk-pixbuf2,glib2,gtk+2,hal,libICE,libSM,libX11,libXau,libXcomposite,libXcursor,libXdamage,libXdmcp,libXext,libXfixes,libXi,libXinerama,libXrandr,libXrender,libjpeg,libpng,libxcb,pango,pixman,startup-notification,taglib,util-linux,xcb-util,xfce,zlib@35 K@140 K
gnome-colors-icon-theme@5.5.1@noarch@1gv@/salix/l@gnome-icon-theme@3024 K@12096 K
user-settings-kde@13.37@noarch@4dj@/salix/kde@@6 K@24 K
volti@0.2.2@i486@1gv@/salix/xap@dbus-python,pyalsaaudio,pygobject,pygtk,python@173 K@692 K
salix-artwork-openbox@13.37@noarch@2tm@/salix/l@@49 K@196 K
libreoffice-l10n-it@3.3.2@i686@1gv@/salix/locale@@2330 K@9320 K
gsmartcontrol@0.8.5@i486@1pw@/salix/xap@atk,cairo,cairomm,cxxlibs|gcc-g++,expat,fontconfig,freetype,gcc,gdk-pixbuf2,glib2,glibmm,gtk+2,gtkmm,libX11,libXau,libXcomposite,libXcursor,libXdamage,libXdmcp,libXext,libXfixes,libXi,libXinerama,libXrandr,libXrender,libpng,libsigc++,libxcb,pango,pangomm,pcre,pixman,zlib,smartmontools@439 K@1756 K
ffmpeg2theora@0.27@i686@1gv@/salix/xap@alsa-lib,bzip2,ffmpeg,gcc,cxxlibs|gcc-g++,lame,libX11,libXau,libXdmcp,libXext,libXfixes,libogg,libtheora,libvorbis,libvpx,libxcb,opencore-amr,orc,schroedinger,speex,x264,xvidcore,zlib@51 K@204 K
gdm@2.20.11@i486@3gv@/salix/gnome@atk,cairo,cxxlibs|gcc-g++,dbus,dbus-glib,expat,fontconfig,freetype,gcc,gdk-pixbuf2,glib2,gtk+2,libX11,libXau,libXcomposite,libXcursor,libXdamage,libXdmcp,libXext,libXfixes,libXi,libXinerama,libXrandr,libXrender,libart_lgpl,libdmx,libglade,libgnomecanvas,libpng,librsvg,libxcb,libxml2,pango,pixman,zlib@4467 K@17868 K
pyOpenSSL@0.11@i486@1gv@/salix/l@openssl-solibs|openssl,python@102 K@408 K
mozilla-thunderbird-l10n-gl@3.1.16@i486@1ab@/salix/locale@@160 K@640 K
mozilla-firefox-l10n-bg@9.0.1@i486@1gv@/salix/locale@@120 K@480 K
lmarbles@1.0.8@i486@1gv@/salix/games@libX11,libXau,libXdmcp,libXext,libXrandr,libXrender,libxcb,sdl,svgalib@656 K@2624 K
mozilla-thunderbird-l10n-pt-BR@3.1.16@i486@1ab@/salix/locale@@158 K@632 K
libreoffice-l10n-af@3.3.2@i686@1gv@/salix/locale@@1951 K@7804 K
bti@029@i486@1fg@/salix/ap@curl,cyrus-sasl,libidn,liboauth,libxml2,openldap-client,openssl-solibs|openssl,pcre,zlib@26 K@104 K
webkit@1.2.7@i486@1cd@/salix/l@atk,cairo,cxxlibs|gcc-g++,enchant,expat,fontconfig,freetype,gcc,gdk-pixbuf2,glib2,gnutls,gst-plugins-base,gstreamer,gtk+2,icu,libICE,libSM,libX11,libXau,libXcomposite,libXcursor,libXdamage,libXdmcp,libXext,libXfixes,libXi,libXinerama,libXrandr,libXrender,libXt,libgcrypt,libgpg-error,libjpeg,libpng,libsoup,libxcb,libxml2,libxslt,pango,pixman,sqlite,util-linux,zlib@4469 K@17876 K
chardet@1.0.1@i486@2dj@/salix/l@python@168 K@672 K
mozilla-firefox-l10n-sk@9.0.1@i486@1gv@/salix/locale@@120 K@480 K
zzz-settings-kde@13.37@noarch@3dj@/salix/kde@@1 K@4 K
libreoffice-l10n-uz@3.3.2@i686@1gv@/salix/locale@@1432 K@5728 K
vpnc@0.5.3@i486@2cd@/salix/n@libgcrypt,libgpg-error@59 K@236 K
mygpoclient@1.5@i486@1gv@/salix/l@python@40 K@160 K
gpart@0.1h@i486@1pw@/salix/ap@@36 K@144 K
mtpaint@3.31@i486@2gv@/salix/xap@atk,cairo,cxxlibs|gcc-g++,expat,fontconfig,freetype,gcc,gdk-pixbuf2,giflib,glib2,gtk+2,libX11,libXau,libXcomposite,libXcursor,libXdamage,libXdmcp,libXext,libXfixes,libXi,libXinerama,libXrandr,libXrender,libjpeg,libpng,libtiff,libxcb,pango,pixman,zlib@412 K@1648 K
thunar-thumbnailers@0.4.1@noarch@1lm@/salix/xfce@ffmpegthumbnailer,tetex@14 K@56 K
libiec61883@1.2.0@i486@1gv@/salix/l@libraw1394@48 K@192 K
libreoffice-l10n-st@3.3.2@i686@1gv@/salix/locale@@1443 K@5772 K
murmur@1.2.3@i486@1dj@/salix/n@attr,avahi,cxxlibs|gcc-g++,dbus,gcc,glib2,libcap,openssl-solibs|openssl,protobuf,qt,zlib@367 K@1468 K
vala@0.10.3@i486@1mb@/salix/d@glib2@1297 K@5188 K
galculator@1.3.4@i486@1gv@/salix/xap@atk,cairo,expat,fontconfig,freetype,gcc,cxxlibs|gcc-g++,gdk-pixbuf2,glib2,gtk+2,libglade,libpng,libX11,libXau,libxcb,libXcomposite,libXcursor,libXdamage,libXdmcp,libXext,libXfixes,libXi,libXinerama,libxml2,libXrandr,libXrender,pango,pixman,zlib@100 K@400 K
libreoffice-l10n-fr@3.3.2@i686@1gv@/salix/locale@@2571 K@10284 K
libreoffice-l10n-de@3.3.2@i686@1gv@/salix/locale@@3138 K@12552 K
xfce4-quicklauncher-plugin@1.9.4@i486@1gv@/salix/xfce@atk,cairo,expat,fontconfig,freetype,gcc,cxxlibs|gcc-g++,gdk-pixbuf2,glib2,gtk+2,libICE,libSM,libX11,libXau,libXcomposite,libXcursor,libXdamage,libXdmcp,libXext,libXfixes,libXi,libXinerama,libXrandr,libXrender,libpng,libxcb,pango,pixman,startup-notification,util-linux,xcb-util,xfce,zlib@28 K@112 K
sockso@1.3.3@noarch@1tm@/salix/xap@jre|jdk@3996 K@15984 K
perl-extutils-depends@0.302@i486@4gv@/salix/d@perl@11 K@44 K
twapake@0.5@i486@1fg@/salix/ap@perl,perl-curses-ui@7 K@28 K
mozilla-thunderbird-l10n-uk@3.1.16@i486@1ab@/salix/locale@@174 K@696 K
gnome-commander@1.2.8.9@i486@2gv@/salix/gnome@GConf,ORBit2,alsa-lib,atk,audiofile,bzip2,cairo,cxxlibs|gcc-g++,dbus,dbus-glib,esound,exiv2,expat,fontconfig,freetype,gcc,gdk-pixbuf2,glib2,gnome-vfs,gtk+2,lcms,libICE,libSM,libX11,libXau,libXcomposite,libXcursor,libXdamage,libXdmcp,libXext,libXfixes,libXi,libXinerama,libXrandr,libXrender,libart_lgpl,libbonobo,libbonoboui,libcanberra,libgcrypt,libgnome,libgnome-keyring,libgnomecanvas,libgnomeui,libgpg-error,libgsf,libjpeg,libogg,libpng,libtool,libvorbis,libxcb,libxml2,openssl-solibs|openssl,pango,pixman,poppler,popt,python,taglib,util-linux,zlib@2480 K@9920 K
ocaml@3.12.0@i486@1ab@/salix/d@binutils,expat,fontconfig,freetype,libX11,libXScrnSaver,libXau,libXdmcp,libXext,libXft,libXrender,libxcb,ncurses,tcl,tk,zlib@19568 K@78272 K
perl-xml-sax@0.96@i486@2fg@/salix/d@perl,perl-xml-namespacesupport@63 K@252 K
user-settings-fluxbox@13.37@noarch@2vc@/salix/l@@8 K@32 K
libreoffice-l10n-oc@3.3.2@i686@1gv@/salix/locale@@1605 K@6420 K
lxtask@0.1.3@i486@2tt@/salix/lxde@atk,cairo,cxxlibs|gcc-g++,expat,fontconfig,freetype,gcc,gdk-pixbuf2,glib2,gtk+2,libX11,libXau,libXcomposite,libXcursor,libXdamage,libXdmcp,libXext,libXfixes,libXi,libXinerama,libXrandr,libXrender,libpng,libxcb,pango,pixman,zlib@47 K@188 K
gajim@0.14.4@i486@1cp@/salix/xap@dbus,dbus-python,gst-python,gtkspell,pyOpenSSL,pygobject,pygtk,python,pyxdg@3324 K@13296 K
mlt@0.5.10@i486@1lm@/salix/l@alsa-lib,bzip2,cairo,cxxlibs|gcc-g++,expat,ffmpeg,file,flac,fontconfig,freetype,gcc,gdk-pixbuf2,glib2,gtk+2,lame,libICE,libSM,libX11,libXau,libXcomposite,libXcursor,libXdamage,libXdmcp,libXext,libXfixes,libXi,libXinerama,libXrandr,libXrender,libao,libdv,libexif,libid3tag,libjpeg,libmad,libogg,libpng,libsamplerate,libsndfile,libtheora,libtiff,libtool,libvorbis,libvpx,libxcb,libxml2,opencore-amr,orc,pango,pixman,qt,schroedinger,sdl,sox,speex,svgalib,util-linux,wavpack,x264,xvidcore,zlib@1580 K@6320 K
mjpegtools@1.9.0@i486@3gv@/salix/xap@atk,cairo,expat,fontconfig,freetype,gcc,cxxlibs|gcc-g++,gdk-pixbuf2,glib2,gtk+2,libX11,libXau,libXcomposite,libXcursor,libXdamage,libXdmcp,libXext,libXfixes,libXi,libXinerama,libXrandr,libXrender,libdv,libjpeg,libpng,libxcb,pango,pixman,sdl,svgalib,zlib@689 K@2756 K
exaile@0.3.2.1@i486@1tm@/salix/xap@dbus-python,gstreamer,gst-plugins-base,gst-plugins-good,gst-python,mutagen,notify-python,pycairo,pygobject,pygtk,python@1147 K@4588 K
keepassx@0.4.3@i486@1dj@/salix/xap@expat,fontconfig,freetype,gcc,cxxlibs|gcc-g++,glib2,libICE,libSM,libX11,libXau,libXdmcp,libXext,libXi,libXrender,libXtst,libpng,libxcb,qt,util-linux,zlib@719 K@2876 K
gufw@10.10.1@i486@3lm@/salix/xap@pygobject,pygtk,python,ufw@189 K@756 K
zenity@2.32.1@i486@1gv@/salix/gnome@atk,cairo,dbus,dbus-glib,expat,fontconfig,freetype,gcc,cxxlibs|gcc-g++,gdk-pixbuf2,glib2,gtk+2,libX11,libXau,libXcomposite,libXcursor,libXdamage,libXdmcp,libXext,libXfixes,libXi,libXinerama,libXrandr,libXrender,libnotify,libpng,libxcb,pango,pixman,zlib@264 K@1056 K
mozilla-thunderbird-l10n-sk@3.1.16@i486@1ab@/salix/locale@@165 K@660 K
mozilla-thunderbird-l10n-sq@3.1.16@i486@1ab@/salix/locale@@162 K@648 K
cups-pdf@2.5.0@i486@3ab@/salix/ap@cups,ghostscript@22 K@88 K
gnucap@20091207@i486@1gv@/salix/ap@cxxlibs|gcc-g++,gcc,libtermcap,readline@632 K@2528 K
perl-mp3-info@1.24@i486@4gv@/salix/d@perl@30 K@120 K
eclipse@3.7@i486@1cp@/salix/xap@jdk@208093 K@832372 K
neverball@1.5.4@i486@1gv@/salix/games@cxxlibs|gcc-g++,freetype,gcc,libX11,libXau,libXdamage,libXdmcp,libXext,libXfixes,libXrandr,libXrender,libXxf86vm,libdrm,libjpeg,libogg,libpng,libvorbis,libxcb,mesa,physfs,sdl,svgalib,zlib@35699 K@142796 K
mozilla-thunderbird-l10n-nn-NO@3.1.16@i486@1ab@/salix/locale@@161 K@644 K
mozilla-firefox-l10n-is@9.0.1@i486@1gv@/salix/locale@@114 K@456 K
gnome-vfs@2.24.4@i486@1gv@/salix/gnome@GConf,ORBit2,acl,attr,bzip2,cyrus-sasl,dbus,dbus-glib,gamin,glib2,hal,libxml2,openldap-client,openssl-solibs|openssl,samba,util-linux,zlib@702 K@2808 K
g15daemon@1.9.5.3@i486@1dj@/salix/ap@libg15,libg15render,libusb@46 K@184 K
gencfs@1.0.3@i486@1pw@/salix/xap@atk,cairo,cxxlibs|gcc-g++,expat,fontconfig,freetype,gcc,gdk-pixbuf2,glib2,gtk+2,libX11,libXau,libXcomposite,libXcursor,libXdamage,libXdmcp,libXext,libXfixes,libXi,libXinerama,libXrandr,libXrender,libpng,libxcb,pango,pixman,zlib,encfs@33 K@132 K
fwknop@2.0.0rc2@i486@1pw@/salix/n@gdbm,gpgme,libassuan,libgpg-error,libnl,libpcap@114 K@456 K
gst-python@0.10.21@i486@1gv@/salix/l@glib2,gst-plugins-base,gstreamer,libxml2,zlib@243 K@972 K
libreoffice-l10n-br@3.3.2@i686@1gv@/salix/locale@@1448 K@5792 K
mozilla-firefox-l10n-pt-BR@9.0.1@i486@1gv@/salix/locale@@115 K@460 K
liblrdf@0.4.0@i486@1dj@/salix/l@curl,cyrus-sasl,libidn,libxml2,libxslt,openldap-client,openssl-solibs|openssl,raptor,zlib@25 K@100 K
libreoffice-l10n-da@3.3.2@i686@1gv@/salix/locale@@2595 K@10380 K
chttpd@1.3@i486@1gv@/salix/n@@19 K@76 K
zzz-settings@13.2@noarch@2gv@/salix/l@@1 K@4 K
mozilla-firefox-l10n-or@9.0.1@i486@1gv@/salix/locale@@124 K@496 K
ckbcomp@1.73@noarch@1ab@/salix/ap@perl@44 K@176 K
libreoffice-l10n-km@3.3.2@i686@1gv@/salix/locale@@1642 K@6568 K
Twisted@10.2.0@i486@1dj@/salix/l@python,zope.interface@3141 K@12564 K
libertine-ttf@4.4.1@noarch@1tm@/salix/x@@1808 K@7232 K
libwww-perl@5.837@i486@3gv@/salix/d@perl,perl-extutils-depends,perl-extutils-pkgconfig@312 K@1248 K
slapt-src@0.3.2@i486@2gv@/salix/ap@curl,cyrus-sasl,gpgme,libassuan,libgpg-error,libidn,openldap-client,openssl,slapt-get,zlib@26 K@104 K
gnucash@2.4.3@i486@1gv@/salix/xap@GConf,ORBit2,alsa-lib,atk,audiofile,bzip2,cairo,cxxlibs|gcc-g++,dbus,dbus-glib,enchant,esound,expat,fontconfig,freetype,gcc,gdk-pixbuf2,glib2,gmp,gnome-vfs,goffice,gtk+2,gtkhtml,guile,libICE,libSM,libX11,libXau,libXcomposite,libXcursor,libXdamage,libXdmcp,libXext,libXfixes,libXi,libXinerama,libXrandr,libXrender,libart_lgpl,libbonobo,libbonoboui,libcanberra,libgcrypt,libglade,libgnome,libgnome-keyring,libgnomecanvas,libgnomeui,libgpg-error,libgsf,libogg,libpng,libtool,libvorbis,libxcb,libxml2,openssl-solibs|openssl,pango,pixman,popt,util-linux,zlib,slib@5009 K@20036 K
FlightGear@2.0.0@i486@2mb@/salix/games@OpenSceneGraph,apr,apr-util,cxxlibs|gcc-g++,cyrus-sasl,db44,expat,freealut,gcc,libICE,libSM,libX11,libXau,libXdamage,libXdmcp,libXext,libXfixes,libXi,libXmu,libXrandr,libXrender,libXt,libXxf86vm,libdrm,libxcb,mesa,neon,openal-soft,openldap-client,openssl-solibs|openssl,sqlite,subversion,util-linux,zlib@2432 K@9728 K
perl-cddb-file@1.05@i486@5gv@/salix/d@perl@6 K@24 K
asunder@2.0@i486@1gv@/salix/xap@atk,cairo,expat,fontconfig,freetype,gcc,cxxlibs|gcc-g++,gdk-pixbuf2,glib2,gtk+2,libX11,libXau,libXcomposite,libXcursor,libXdamage,libXdmcp,libXext,libXfixes,libXi,libXinerama,libXrandr,libXrender,libcddb,libpng,libxcb,pango,pixman,zlib@86 K@344 K
goffice@0.8.12@i486@1gv@/salix/gnome@GConf,ORBit2,atk,bzip2,cairo,cxxlibs|gcc-g++,expat,fontconfig,freetype,gcc,gdk-pixbuf2,glib2,gtk+2,libX11,libXau,libXcomposite,libXcursor,libXdamage,libXdmcp,libXext,libXfixes,libXi,libXinerama,libXrandr,libXrender,libgsf,libpng,libxcb,libxml2,pango,pixman,zlib@1093 K@4372 K
Mako@0.3.4@i486@1dj@/salix/l@python,setuptools@87 K@348 K
g3data@1.5.3@i486@1gv@/salix/xap@atk,cairo,cxxlibs|gcc-g++,expat,fontconfig,freetype,gcc,gdk-pixbuf2,glib2,gtk+2,libX11,libXau,libXcomposite,libXcursor,libXdamage,libXdmcp,libXext,libXfixes,libXi,libXinerama,libXrandr,libXrender,libpng,libxcb,pango,pixman,zlib@51 K@204 K
epdfview@0.1.7@i486@5gv@/salix/xap@atk,cairo,cups,cxxlibs|gcc-g++,expat,fontconfig,freetype,gcc,gdk-pixbuf2,glib2,gtk+2,lcms,libX11,libXau,libXcomposite,libXcursor,libXdamage,libXdmcp,libXext,libXfixes,libXi,libXinerama,libXrandr,libXrender,libjpeg,libpng,libxcb,libxml2,openssl-solibs|openssl,pango,pixman,poppler,zlib@109 K@436 K
mozilla-firefox-l10n-nn-NO@9.0.1@i486@1gv@/salix/locale@@117 K@468 K
libtorrent@0.12.6@i486@1gv@/salix/l@cxxlibs|gcc-g++,gcc,libsigc++,openssl-solibs|openssl@284 K@1136 K
mozilla-firefox-l10n-zu@9.0.1@i486@1gv@/salix/locale@@123 K@492 K
xmoto@0.5.5@i486@1gv@/salix/games@bzip2,curl,cxxlibs|gcc-g++,cyrus-sasl,freetype,gcc,libX11,libXau,libXdamage,libXdmcp,libXext,libXfixes,libXrandr,libXrender,libXxf86vm,libdrm,libidn,libjpeg,libpng,libxcb,mesa,openldap-client,openssl-solibs|openssl,sdl,sqlite,svgalib,zlib@44725 K@178900 K
gens@r7@i486@1gv@/salix/games@atk,cairo,cxxlibs|gcc-g++,expat,fontconfig,freetype,gcc,gdk-pixbuf2,glib2,gtk+2,libX11,libXau,libXcomposite,libXcursor,libXdamage,libXdmcp,libXext,libXfixes,libXi,libXinerama,libXrandr,libXrender,libXxf86vm,libdrm,libpng,libxcb,mesa,pango,pixman,sdl,svgalib,zlib@2052 K@8208 K
libmpdclient@2.6@i486@1ab@/salix/l@@96 K@384 K
help2man@1.38.4@i486@1ab@/salix/d@perl,perl-locale-gettext@77 K@308 K
mozilla-firefox-l10n-ak@9.0.1@i486@1gv@/salix/locale@@121 K@484 K
quodlibet@2.2.1@i486@1gv@/salix/xap@atk,cairo,dbus-python,expat,feedparser,fontconfig,freetype,gcc,cxxlibs|gcc-g++,gdk-pixbuf2,glib2,gst-python,gtk+2,libX11,libXau,libXcomposite,libXcursor,libXdamage,libXdmcp,libXext,libXfixes,libXi,libXinerama,libXrandr,libXrender,libpng,libxcb,mutagen,pango,pixman,pygobject,pygtk,python,zlib@562 K@2248 K
mozilla-thunderbird-l10n-fi@3.1.16@i486@1ab@/salix/locale@@163 K@652 K
txt2regex@0.8@noarch@1fg@/salix/ap@bash@32 K@128 K
synergy-plus@1.3.4@i486@1ab@/salix/xap@cxxlibs|cxxlibs|gcc-g++,util-linux,gcc,libICE,libSM,libX11,libXau,libXdmcp,libXext,libXinerama,libXtst,libxcb@223 K@892 K
bzr@2.2.2@i486@1tm@/salix/d@python@4021 K@16084 K
perl-curses-ui@0.9607@i486@2fg@/salix/d@ncurses,perl-curses,perl-term-readkey,perl-test-pod@182 K@728 K
perldoc@5.12.2@noarch@1fg@/salix/f@@3121 K@12484 K
portmidi@217@i486@1gv@/salix/l@alsa-lib@85 K@340 K
perl-net-freedb@0.08@i486@4gv@/salix/d@perl,perl-cddb-file@13 K@52 K
mozilla-thunderbird-l10n-be@3.1.16@i486@1ab@/salix/locale@@135 K@540 K
mozilla-firefox-l10n-de@9.0.1@i486@1gv@/salix/locale@@119 K@476 K
icu@4.6@i486@1tm@/salix/l@gcc,cxxlibs|gcc-g++@4524 K@18096 K
ogmtools@1.5@i486@1dj@/salix/ap@gcc,cxxlibs|gcc-g++,libdvdread,libogg,libvorbis@109 K@436 K
mozilla-firefox-l10n-ja@9.0.1@i486@1gv@/salix/locale@@120 K@480 K
mozilla-firefox-l10n-bn-BD@9.0.1@i486@1gv@/salix/locale@@127 K@508 K
bootchart@0.9@noarch@1rl@/salix/xap@jre|jdk@104 K@416 K
enigma@r1830@i486@2gv@/salix/games@curl,cxxlibs|gcc-g++,cyrus-sasl,freetype,gcc,libX11,libXau,libXdmcp,libXext,libXrandr,libXrender,libidn,libjpeg,libpng,libtiff,libxcb,openldap-client,openssl-solibs|openssl,sdl,svgalib,xerces-c,zlib@15695 K@62780 K
xmms-crossfade@0.3.14@i486@1gv@/salix/xap@xmms,libsamplerate@95 K@380 K
fakeroot@1.14.5@i486@1gv@/salix/ap@@58 K@232 K
poedit@1.4.6.1@i486@1gv@/salix/xap@atk,cairo,cxxlibs|gcc-g++,db44,enchant,expat,fontconfig,freetype,gcc,gdk-pixbuf2,glib2,gtk+2,gtkspell,libICE,libSM,libX11,libXau,libXcomposite,libXcursor,libXdamage,libXdmcp,libXext,libXfixes,libXi,libXinerama,libXrandr,libXrender,libXxf86vm,libjpeg,libpng,libtiff,libxcb,pango,pixman,sdl,svgalib,util-linux,wxGTK,zlib@526 K@2104 K
libmikmod@3.1.12@i486@1dj@/salix/l@@166 K@664 K
libreoffice-l10n-ca@3.3.2@i686@1gv@/salix/locale@@1920 K@7680 K
twolame@0.3.12@i486@1gv@/salix/ap@flac,libogg,libsndfile,libvorbis@91 K@364 K
rarian@0.8.1@i486@1gv@/salix/gnome@cxxlibs|gcc-g++,gcc@123 K@492 K
libreoffice-l10n-mn@3.3.2@i686@1gv@/salix/locale@@1471 K@5884 K
MarkupSafe@0.9.2@i486@1dj@/salix/l@python@11 K@44 K
gnome-keyring@3.0.3@i486@1gv@/salix/gnome@atk,attr,cairo,cxxlibs|gcc-g++,dbus,expat,fontconfig,freetype,gcc,gdk-pixbuf2,glib2,gtk+2,libX11,libXau,libXcomposite,libXcursor,libXdamage,libXdmcp,libXext,libXfixes,libXi,libXinerama,libXrandr,libXrender,libcap,libgcrypt,libgpg-error,libpng,libxcb,pango,pixman,zlib@955 K@3820 K
mozilla-firefox-l10n-kn@9.0.1@i486@1gv@/salix/locale@@135 K@540 K
qemu-kvm@0.13.0@i486@2pw@/salix/xap@alsa-lib,attr,audiofile,bluez,curl,cyrus-sasl,esound,gnutls,libX11,libXau,libXdmcp,libXext,libXrandr,libXrender,libgcrypt,libgpg-error,libidn,libjpeg,libpng,libxcb,ncurses,openldap-client,openssl-solibs|openssl,python,sdl,svgalib,util-linux,zlib@6749 K@26996 K
libopensync@0.22@i486@1pw@/salix/l@glib2,libxml2,python,sqlite,zlib@173 K@692 K
parole@0.2.0.6@i486@1gv@/salix/xfce@atk,cairo,cxxlibs|gcc-g++,dbus,dbus-glib,expat,fontconfig,freetype,gcc,gdk-pixbuf2,glib2,gst-plugins-base,gstreamer,gtk+2,libICE,libSM,libX11,libXau,libXcomposite,libXcursor,libXdamage,libXdmcp,libXext,libXfixes,libXi,libXinerama,libXrandr,libXrender,libnotify,libpng,libxcb,libxml2,pango,pixman,startup-notification,taglib,util-linux,xcb-util,xfce,zlib@251 K@1004 K
perl-ogg-vorbis-header-pureperl@1.0@i486@4gv@/salix/d@perl@9 K@36 K
hardinfo@0.5.1@i486@1pw@/salix/xap@atk,cairo,cxxlibs|gcc-g++,expat,fontconfig,freetype,gcc,gdk-pixbuf2,glib2,gnutls,gtk+2,libX11,libXau,libXcomposite,libXcursor,libXdamage,libXdmcp,libXext,libXfixes,libXi,libXinerama,libXrandr,libXrender,libgcrypt,libgpg-error,libpng,libsoup,libxcb,libxml2,pango,pixman,zlib@218 K@872 K
progsreiserfs@0.3.0.5@i486@2pw@/salix/l@@52 K@208 K
libreoffice-l10n-mr@3.3.2@i686@1gv@/salix/locale@@1474 K@5896 K
grub2@1.99@i486@4ab@/salix/a@ckbcomp,freetype,libisoburn,lvm2,udev,xz,zlib@1653 K@6612 K
comix@4.0.4@i486@1gv@/salix/xap@pil,python,pygtk,pycairo,pygobject,gtk+2@218 K@872 K
libunique@1.1.6@i486@1gv@/salix/gnome@@130 K@520 K
dotnew@1.0.3@noarch@1gv@/salix/ap@@41 K@164 K
mac@3.99.u4.b5@i486@1gv@/salix/ap@gcc,cxxlibs|gcc-g++@118 K@472 K
mozilla-thunderbird-l10n-nb-NO@3.1.16@i486@1ab@/salix/locale@@159 K@636 K
gvfs@1.6.7@i486@1gv@/salix/gnome@GConf,ORBit2,acl,attr,bluez,bzip2,cxxlibs|gcc-g++,cyrus-sasl,dbus,dbus-glib,expat,fuse,gcc,glib2,gnutls,hal,libarchive,libcap,libcdio,libexif,libgcrypt,libgnome-keyring,libgpg-error,libgphoto2,libproxy,libsoup,libtool,libusb,libxml2,openldap-client,openssl-solibs|openssl,samba,sqlite,udev,util-linux,xz,zlib@881 K@3524 K
mozilla-thunderbird-l10n-tr@3.1.16@i486@1ab@/salix/locale@@160 K@640 K
xfce4-xkb-plugin@0.5.3.3@i486@3gv@/salix/xfce@atk,bzip2,cairo,cxxlibs|cxxlibs|gcc-g++,expat,fontconfig,freetype,gcc,glib2,gtk+2,libICE,libSM,libX11,libXau,libXcomposite,libXcursor,libXdamage,libXdmcp,libXext,libXfixes,libXi,libXinerama,libXrandr,libXrender,libXres,libgsf,libpng,librsvg,libwnck,libxcb,libxkbfile,libxklavier,libxml2,pango,pixman,startup-notification,util-linux,xcb-util,xfce,zlib@341 K@1364 K
catfish@0.3.2@i486@2gv@/salix/xap@pygobject,pygtk,pycairo@58 K@232 K
zope.interface@3.3.0@i486@1dj@/salix/l@python@112 K@448 K
depcheck@4.0@noarch@1gv@/salix/ap@@2 K@8 K
libreoffice-l10n-sq@3.3.2@i686@1gv@/salix/locale@@1436 K@5744 K
libass@0.9.11@i486@1gv@/salix/l@expat,fontconfig,freetype,zlib@55 K@220 K
mozilla-thunderbird-l10n-gd@3.1.16@i486@1ab@/salix/locale@@165 K@660 K
coreutils@8.12@i486@1gv@/salix/a@acl,attr,libcap@2071 K@8284 K
libreoffice-l10n-ast@3.3.2@i686@1gv@/salix/locale@@1453 K@5812 K
mozilla-thunderbird-l10n-es-AR@3.1.16@i486@1ab@/salix/locale@@163 K@652 K
mozilla-thunderbird-l10n-ga-IE@3.1.16@i486@1ab@/salix/locale@@161 K@644 K
